id,title,description,genres,genre_category,rating,url
geostorm,Geostorm,"After an unprecedented series of natural disasters threatened the planet, the world's leaders came together to create an intricate network of satellites to control the global climate and keep everyone safe. But something has gone wrong, as the system built to protect Earth is attacking it and it becomes a race against the clock to uncover the real threat before a worldwide geostorm wipes out everything and everyone along with it.",Action/|Adventure/|Sci-Fi/|Mystery & Thriller,ACTION,PG-13,https://www.rottentomatoes.com/m/geostorm
mob_land,Mob Land,"Deep in the heart of Dixie, in a small town struggling with the ravages of addiction, a local sheriff (John Travolta) tries to maintain the peace when desperate family man Shelby (Shiloh Fernandez) robs a pill mill with his reckless brother-in-law, Trey (Kevin Dillon). But the supposedly easy score takes a violent turn, alerting the New Orleans mafia's revenge-seeking enforcer (Stephen Dorff), who threatens Shelby's wife (Ashley Benson) and daughter. With its unpredictable twists and turns, Mob Land is a heart-pounding, action thriller.",Action/|Mystery & Thriller/|Crime,ACTION,R,https://www.rottentomatoes.com/m/mob_land
star_wars_episode_vii_the_force_awakens,Star Wars: The Force Awakens,"Thirty years after the defeat of the Galactic Empire, the galaxy faces a new threat from the evil Kylo Ren (Adam Driver) and the First Order. When a defector named Finn crash-lands on a desert planet, he meets Rey (Daisy Ridley), a tough scavenger whose droid contains a top-secret map. Together, the young duo joins forces with Han Solo (Harrison Ford) to make sure the Resistance receives the intelligence concerning the whereabouts of Luke Skywalker (Mark Hamill), the last of the Jedi Knights.",Sci-Fi/|Adventure/|Action/|Fantasy,ACTION,PG-13,https://www.rottentomatoes.com/m/star_wars_episode_vii_the_force_awakens
armor,Armor,"Academy Award Nominee Sylvester Stallone and Jason Patric star in an action-packed thriller about the lengths one man will go to save what's left of his family and reclaim his own life. James and his son Casey are armored truck drivers tasked with delivering a suspicious package. After a violent ambush on the road, James and Casey are trapped until they discover the value of what they have been carrying and join forces to outgun and outwit their attackers.",Action/|Mystery & Thriller,ACTION,R,https://www.rottentomatoes.com/m/armor
gladiator,Gladiator,"Commodus (Joaquin Phoenix) takes power and strips rank from Maximus (Russell Crowe), one of the favored generals of his predecessor and father, Emperor Marcus Aurelius, the great stoical philosopher. Maximus is then relegated to fighting to the death in the gladiator arenas.",History/|Drama/|Adventure/|Action,ACTION,R,https://www.rottentomatoes.com/m/gladiator
william_tell,William Tell,"1307, the Holy Roman Empire is in turmoil. As its grip on Europe loosens, new dynasties such as the Austrian Habsburg Family encroach on new lands, desperate for power. Switzerland, the once peaceful country, is overwhelmed and bows under the Austrian might. When the local huntsman William Tell sees a farmer begging for help after murdering a cruel Austrian governor, he reluctantly agrees to guide him to a safe location. But as he meets with more comrades along the way, Tell realizes that this act of violence is a larger sign of what's to come with the growing Swiss resistance. Tell is drawn into the madness when the cruel Austrian Viceroy Gessler orders him to shoot an apple from his son's head for refusing to bend the knee to Austrian authority. Once Tell's family has been threatened, there is no turning back. Tell not only commits to joining the resistance but ends up leading the fight against the Austrian forces. Scarred by his own experience in the depravity and destitution of war during the Crusades, he comes to realize what matters most: his family and preserving his country's independence for future generations.",Action/|Adventure/|Drama/|History,ACTION,R,https://www.rottentomatoes.com/m/william_tell
1189217-angels_and_demons,Angels & Demons,"When Harvard symbologist Robert Langdon discovers the resurgence of an ancient brotherhood known as the Illuminati, he flies to Rome to warn the Vatican, the Illuminati's most hated enemy. Joining forces with beautiful Italian scientist Vittoria Vetra (Ayelet Zurer), Langdon follows a centuries-old trail of ancient symbols in the hope of preventing the Illuminati's deadly plot against the Roman Catholic Church from coming to fruition.",Action/|Mystery & Thriller,ACTION,PG-13,https://www.rottentomatoes.com/m/1189217-angels_and_demons
star_wars_episode_ii_attack_of_the_clones,Star Wars: Episode II - Attack of the Clones,"Set ten years after the events of ""The Phantom Menace,"" the Republic continues to be mired in strife and chaos. A separatist movement encompassing hundreds of planets and powerful corporate alliances poses new threats to the galaxy that even the Jedi cannot stem. These moves, long planned by an as yet unrevealed and powerful force, lead to the beginning of the Clone Wars -- and the beginning of the end of the Republic.",Sci-Fi/|Adventure/|Action/|Fantasy,ACTION,PG,https://www.rottentomatoes.com/m/star_wars_episode_ii_attack_of_the_clones
the_gray_man_2022,The Gray Man,"When the CIA's most skilled mercenary--whose true identity is known to none--accidentally uncovers dark agency secrets, a psychopathic former colleague puts a bounty on his head, setting off a global manhunt by international assassins.",Action/|Mystery & Thriller,ACTION,PG-13,https://www.rottentomatoes.com/m/the_gray_man_2022
wrath_of_man,Wrath of Man,"A mysterious and wild-eyed new cash truck security guard (Jason Statham) surprises his coworkers during a heist in which he unexpectedly unleashes precision skills. The crew is left wondering who he is and where he came from. Soon, the marksman's ultimate motive becomes clear as he takes dramatic and irrevocable steps to settle a score.",Action/|Mystery & Thriller/|Crime/|Drama,ACTION,R,https://www.rottentomatoes.com/m/wrath_of_man
ant_man_and_the_wasp_quantumania,Ant-Man and The Wasp: Quantumania,"Super-Hero partners Scott Lang (Paul Rudd) and Hope van Dyne (Evangeline Lilly) return to continue their adventures as Ant-Man and the Wasp. Together, with Hope's parents Janet van Dyne (Michelle Pfeiffer) and Hank Pym (Michael Douglas), and Scott's daughter Cassie Lang (Kathryn Newton), the family finds themselves exploring the Quantum Realm, interacting with strange new creatures and embarking on an adventure that will push them beyond the limits of what they thought possible.",Action/|Adventure/|Fantasy/|Comedy,ACTION,PG-13,https://www.rottentomatoes.com/m/ant_man_and_the_wasp_quantumania
doctor_strange_in_the_multiverse_of_madness,Doctor Strange in the Multiverse of Madness,"In Marvel Studios' ""Doctor Strange in the Multiverse of Madness,"" the MCU unlocks the Multiverse and pushes its boundaries further than ever before. Journey into the unknown with Doctor Strange, who, with the help of mystical allies both old and new, traverses the mind-bending and dangerous alternate realities of the Multiverse to confront a mysterious new adversary.",Action/|Adventure/|Fantasy/|Horror,ACTION,PG-13,https://www.rottentomatoes.com/m/doctor_strange_in_the_multiverse_of_madness
star_wars_episode_iv_a_new_hope,Star Wars: Episode IV - A New Hope,"The Imperial Forces -- under orders from cruel Darth Vader (David Prowse) -- hold Princess Leia (Carrie Fisher) hostage, in their efforts to quell the rebellion against the Galactic Empire. Luke Skywalker (Mark Hamill) and Han Solo (Harrison Ford), captain of the Millennium Falcon, work together with the companionable droid duo R2-D2 (Kenny Baker) and C-3PO (Anthony Daniels) to rescue the beautiful princess, help the Rebel Alliance, and restore freedom and justice to the Galaxy.",Sci-Fi/|Adventure/|Action/|Fantasy,ACTION,PG,https://www.rottentomatoes.com/m/star_wars_episode_iv_a_new_hope
jurassic_world_dominion,Jurassic World Dominion,"This summer, experience the epic conclusion to the Jurassic era as two generations unite for the first time. Chris Pratt and Bryce Dallas Howard are joined by Oscar®-winner Laura Dern, Jeff Goldblum and Sam Neill in Jurassic World Dominion, a bold, timely and breathtaking new adventure that spans the globe. From Jurassic World architect and director Colin Trevorrow, Dominion takes place four years after Isla Nublar has been destroyed. Dinosaurs now live--and hunt--alongside humans all over the world. This fragile balance will reshape the future and determine, once and for all, whether human beings are to remain the apex predators on a planet they now share with history's most fearsome creatures.",Action/|Adventure/|Sci-Fi/|Mystery & Thriller,ACTION,PG-13,https://www.rottentomatoes.com/m/jurassic_world_dominion
land_of_bad,Land of Bad,"Starring Russell Crowe and Liam Hemsworth, a covert Special Forces operation in the South Philippines spirals into a brutal 48-hour battle for survival. When an elite extraction team is ambushed deep in enemy territory, rookie officer Kinney (Hemsworth) is left outnumbered but determined to leave no man behind. With an air strike closing in, Kinney's only hope hinges on the guidance of Air Force drone pilot Reaper (Crowe), navigating unknowable danger where every move could be their last.",Action/|Mystery & Thriller,ACTION,R,https://www.rottentomatoes.com/m/land_of_bad
elevation,Elevation,"Set in the post-apocalyptic Rocky Mountains, a single father and two women venture from the safety of their homes to face monstrous creatures to save the life of a young boy.",Sci-Fi/|Action/|Mystery & Thriller/|Drama,ACTION,R,https://www.rottentomatoes.com/m/elevation
inception,Inception,"Dom Cobb (Leonardo DiCaprio) is a thief with the rare ability to enter people's dreams and steal their secrets from their subconscious. His skill has made him a hot commodity in the world of corporate espionage but has also cost him everything he loves. Cobb gets a chance at redemption when he is offered a seemingly impossible task: Plant an idea in someone's mind. If he succeeds, it will be the perfect crime, but a dangerous enemy anticipates Cobb's every move.",Sci-Fi/|Mystery & Thriller/|Action,ACTION,PG-13,https://www.rottentomatoes.com/m/inception
